rounded_cumulative_distance,Height(m),cumulative_distance,geometry,Datetime,latitude,longitude,height,water_frac,coherent_power,classification,missed_detection_rate,geolocation_qual,index_right,nearest_GNSS_height,nearest_GNSS_dist,nearest_index,distance_to_nearest,height_detrended
6756.0,121.2307,6755.692247651607,POINT (712988.8566331038 5437557.264886108),2023-12-30 08:58:22.000,-41.18531843738059,-72.46071149909244,122.01419,0.16320407,2864284.5,6.0,0.004758918,8388608.0,0.0,121.2307,6755.692247651607,4362,21.179758021407824,56.072881775649165
6748.0,120.9907,6747.841198025596,POINT (712986.9857982222 5437549.641273601),2023-12-30 08:58:24.000,-41.1853725159358,-72.46100771425438,122.47087,0.16963,3026444.0,6.0,0.005819163,8388609.0,0.0,120.9907,6747.841198025596,4358,44.37571289080291,56.60619470448832
4909.0,101.6811,4908.84942354866,POINT (711745.2729331306 5436365.241618961),2023-12-30 09:08:30.000,-41.19641034090527,-72.47483360717064,101.37534,0.41610187,4850745.0,3.0,0.001185193,8388613.0,0.0,101.6811,4908.84942354866,3158,2.6527673339626183,53.4607901657219
4888.0,101.5229,4887.584970463544,POINT (711733.4234410278 5436347.605735508),2023-12-30 09:08:35.000,-41.19632966351245,-72.47550263309972,100.74617,0.86119,8804304.0,3.0,0.001178197,8388612.0,0.0,101.5229,4887.584970463544,3146,49.8320189077652,53.039179332674095
4202.0,93.6105,4202.366925802153,POINT (711239.3451107005 5435883.3033103375),2023-12-30 09:11:39.000,-41.20091157780501,-72.48066459261372,105.1585,1.2401062,6326731.0,6.0,0.017500969,8388612.0,0.0,93.6105,4202.366925802153,2780,6.5099199419721,64.13982085243146
3621.0,88.164,3621.4273309546656,POINT (710822.3347094774 5435483.877297743),2023-12-30 09:14:27.000,-41.20428855294952,-72.48584801518291,101.30862,1.5207235,4923896.0,6.0,0.013463289,8388612.0,0.0,88.164,3621.4273309546656,2442,40.45591188164324,65.96040591792999
3619.0,87.9222,3618.909744260085,POINT (710820.291776152 5435482.406017283),2023-12-30 09:14:28.000,-41.20446578776146,-72.48570680565263,101.44329,1.1378174,2661406.5,6.0,0.01331026,8388612.0,0.0,87.9222,3618.909744260085,2441,17.623424696700788,66.11964970757629
3577.0,87.1136,3576.538729907698,POINT (710788.554752068 5435454.564470055),2023-12-30 09:14:36.000,-41.20490145228946,-72.48587456522671,103.635735,0.38151798,737482.1,7.0,0.013671871,8388612.0,0.0,87.1136,3576.538729907698,2424,8.380314176310447,68.72567188290725
3318.0,86.21860000000001,3318.3481266063127,POINT (710628.2403168397 5435253.9390672045),2023-12-30 09:15:58.000,-41.206825548643806,-72.48753318234344,103.35421,0.91336995,2105301.0,7.0,0.0131737795,8388612.0,0.0,86.21860000000001,3318.3481266063127,2261,25.791700380522784,70.96430699808212
3301.0,86.21610000000001,3300.731536719581,POINT (710617.8824801173 5435239.691221778),2023-12-30 09:16:06.000,-41.20672766724514,-72.48810842801333,103.63302,0.90499926,4277030.5,7.0,0.013297378,8388612.0,0.0,86.21610000000001,3300.731536719581,2244,20.185073566657945,71.41506991437828
1217.0,66.80030000000001,1217.2354461052942,POINT (711231.0347821335 5433687.323142251),2023-12-30 09:27:59.000,-41.22088863952685,-72.4801139588975,66.45706,0.18326844,1627865.9,6.0,0.009466538,8388608.0,0.0,66.80030000000001,1217.2354461052942,830,27.880812955894367,54.575805675376756
1197.0,66.5018,1197.2580911334571,POINT (711250.0966729381 5433681.476915827),2023-12-30 09:28:05.000,-41.22063284892624,-72.47982277513091,65.907425,0.06694757,1315497.6,6.0,0.008109796,8388608.0,0.0,66.5018,1197.2580911334571,816,6.228370373910157,54.22116666889069
1193.0,66.5942,1192.604477939426,POINT (711254.5014696005 5433679.980823393),2023-12-30 09:28:07.000,-41.22083755709486,-72.47983378717436,65.929756,0.10029208,1462758.9,6.0,0.008105726,8388608.0,0.0,66.5942,1192.604477939426,813,15.816111035516466,54.288920895813305
1180.0,66.5257,1179.5420729890457,POINT (711266.6547427544 5433675.211859055),2023-12-30 09:28:12.000,-41.22102440051858,-72.47979164482717,67.58262,1.1156317,3289987.5,3.0,0.009817844,8388608.0,0.0,66.5257,1179.5420729890457,804,34.132483719150414,56.069285089636345
1155.0,66.4377,1154.7748935879113,POINT (711289.0596983455 5433664.773693278),2023-12-30 09:28:21.000,-41.22050747352982,-72.47913516203249,65.706535,0.06753907,1473416.9,6.0,0.0067949463,8388609.0,0.0,66.4377,1154.7748935879113,786,40.57213765768868,54.43494884770118
1149.0,66.4193,1149.343681158325,POINT (711293.6119257858 5433661.81266872),2023-12-30 09:28:23.000,-41.22072160502925,-72.47919785545037,65.68703,0.27148658,4272610.5,6.0,0.0068635577,8388608.0,0.0,66.4193,1149.343681158325,782,17.49165100201402,54.46845710522126
1134.0,66.5125,1133.5920457972834,POINT (711307.4666931486 5433654.399893957),2023-12-30 09:28:29.000,-41.22091274533377,-72.47913724068098,67.31618,0.86179554,2419550.8,3.0,0.0091002695,8388608.0,0.0,66.5125,1133.5920457972834,769,0.7225783664872701,56.25135647749931
1118.0,66.524,1117.8175724388063,POINT (711321.235791902 5433646.710229265),2023-12-30 09:28:36.000,-41.220868262795776,-72.4788904536997,66.71304,0.19689448,1816050.1,3.0,0.007883602,8388608.0,0.0,66.524,1117.8175724388063,755,14.602469553822049,55.802188768076896
1092.0,66.4903,1092.2194712805765,POINT (711341.1050202936 5433630.830128585),2023-12-30 09:28:48.000,-41.2210119280044,-72.47856657573226,66.25417,0.15897502,2358822.5,3.0,0.006505,8388608.0,0.0,66.4903,1092.2194712805765,732,18.53723196526879,55.59317802994894
1060.0,66.32570000000001,1060.480251482366,POINT (711357.6717304572 5433603.802768191),2023-12-30 09:29:02.000,-41.22143250298538,-72.47869399798532,66.300156,0.11406389,1413083.9,3.0,0.005982107,8388608.0,0.0,66.32570000000001,1060.480251482366,705,16.126165087566818,55.94896583837823
1044.0,66.29180000000001,1044.25125488956,POINT (711365.4919116662 5433589.585005676),2023-12-30 09:29:08.000,-41.22131171777791,-72.47802895106679,66.0354,0.6223221,7731113.5,4.0,0.0052281027,8388608.0,0.0,66.29180000000001,1044.25125488956,692,38.75097351853431,55.84261866271006
1036.0,66.2163,1035.6956754452467,POINT (711368.3269327126 5433581.525745325),2023-12-30 09:29:12.000,-41.22162991060718,-72.47866488540836,66.35397,0.15783206,1334055.5,3.0,0.0061130286,8388608.0,0.0,66.2163,1035.6956754452467,685,24.16509097964293,56.24469840242201
